DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,347,60,178,11,121,4.781614255415147,12.867610626881808,103.35077511770305
20240728,622,60,724,16,966,40.1936829855786,51.39692729807363,874.4093897163477
20240728,447,60,176,4,801,89.6501205779537,48.00095352693741,663.3489258951089
20240728,783,60,157,12,710,21.169330406621498,69.00360266370811,619.8270669296704
20240728,229,60,828,10,318,47.62586322081863,36.94942985340127,233.4247069257801
20240728,383,60,568,1,402,26.668468746672225,21.544833455788698,353.7866977975391
20240728,17,60,814,14,208,14.251219590068223,18.55186051856285,175.19691989136894
20240728,274,60,725,2,381,33.98112409858606,33.76861967747732,313.2502562239366
20240728,585,60,323,7,170,5.894495871499083,23.16493354524035,140.94057058326058
20240728,473,60,636,16,851,95.53926736409102,85.56421351381836,669.8965191220907
20240728,30,60,610,4,514,31.6841208259156,44.25244786134306,438.06343131274133
20240728,623,60,379,11,960,99.05400183563088,79.23784462756434,781.7081535368047
20240728,203,60,382,13,873,66.43394499538533,103.14700797370305,703.4190470309115
20240728,952,60,441,11,293,30.3330358753292,14.683957945322154,247.98300617934865
20240728,762,60,400,20,361,31.01422228587634,32.834858483275895,297.15091923084776
20240728,500,60,842,3,469,51.658052600100554,60.24082713051901,357.10112026938043
20240728,789,60,368,17,517,21.204192792628884,50.486871851359204,445.30893535601194
20240728,572,60,45,7,903,64.95441109276655,99.01146194989872,739.0341269573347
20240728,288,60,560,11,387,19.546082959467547,53.53116702932093,313.9227500112115
20240728,963,60,42,17,278,12.722721069087061,29.359210998989905,235.91806793192302
20240728,714,60,587,7,631,19.929977086828,33.463561150963514,577.6064617622085
20240728,568,60,499,10,938,65.11903302670979,117.39003660342347,755.4909303698668
20240728,727,60,511,9,777,112.7995895594089,110.67657807661864,553.5238323639725
20240728,965,60,646,3,433,31.445915257240085,55.29400848829833,346.2600762544616
20240728,805,60,273,20,302,16.81216050707239,24.72243678558811,260.4654027073395
20240728,50,60,781,20,886,80.61647623194993,51.69764436623372,753.6858794018164
20240728,856,60,905,13,585,49.70182108538497,65.09583074613333,470.2023481684817
20240728,527,60,137,10,552,36.62024438708633,82.36397084946027,433.0157847634534
20240728,362,60,181,11,113,16.092923184402885,15.370443244159029,81.53663357143809
20240728,947,60,324,12,691,39.232084154072886,73.18681433525767,578.5811015106694
20240728,409,60,312,5,231,14.552615265102824,19.79636304569494,196.65102168920225
20240728,134,60,245,5,362,41.95348052268346,36.05786070568409,283.98865877163246
20240728,310,60,849,15,583,32.0936055509511,66.79086958874512,484.11552486030376
20240728,225,60,510,11,285,14.15698929525996,32.689077446672634,238.1539332580674
20240728,363,60,735,2,361,29.17296352613388,25.714348293158412,306.1126881807077
20240728,705,60,983,13,169,19.841911251465163,20.408649611418944,128.7494391371159
20240728,488,60,113,10,369,18.141181193191102,29.973571142843046,320.88524766396586
20240728,742,60,245,5,992,91.21337537057626,102.92641589807805,797.8602087313457
20240728,142,60,288,7,303,13.292671887659287,20.581768441754967,269.12555967058574
20240728,852,60,552,17,203,27.149503362907424,23.47450751699443,152.37598912009815
20240728,859,60,69,12,874,40.46425751916554,117.01915901144032,716.5165834693942
20240728,93,60,641,5,866,92.76353082726587,125.90247109772828,647.3339980750059
20240728,290,60,575,6,781,114.35741786038382,103.39065677793077,563.2519253616854
20240728,44,60,538,13,108,14.242099018166941,7.835485309807614,85.92241567202544
20240728,906,60,230,19,268,23.858437726249317,36.43745210978084,207.70411016396986
20240728,525,60,239,12,415,24.172909325504527,42.47693036345605,348.3501603110394
20240728,800,60,291,18,134,15.37759735915708,16.47201246437695,102.15039017646598
20240728,583,60,448,9,427,16.559901346779935,23.34310786469291,387.09699078852714
20240728,310,60,14,11,241,24.473908126798612,24.93935915415457,191.58673271904684
20240728,87,60,477,5,641,64.91731277011796,44.07658709861101,532.0061001312711
20240728,680,60,476,4,708,67.68399078907103,75.6586503090495,564.6573589018794
20240728,592,60,848,18,809,81.42389482057898,119.77164918272715,607.8044559966938
20240728,811,60,805,12,792,60.96567212253485,77.7626974473709,653.2716304300943
20240728,561,60,319,19,465,40.21191091026468,59.51006926188918,365.27801982784615
20240728,315,60,306,3,752,43.189908437615,80.48190269840578,628.3281888639792
20240728,938,60,720,14,289,28.351632752271296,27.279021628957018,233.3693456187717
20240728,218,60,471,4,645,78.19710000167437,56.02175089765301,510.7811491006726
20240728,840,60,71,9,288,13.835094135172806,40.94877357092625,233.21613229390096
20240728,407,60,597,14,389,12.636703083396865,42.20419439107775,334.1591025255254
20240728,740,60,6,6,356,44.168834216247454,41.10250186511011,270.72866391864244
20240728,225,60,340,11,891,68.18332289920136,110.32834652200019,712.4883305787985
20240728,286,60,603,14,729,56.590727745462786,101.13494638341552,571.2743258711216
20240728,770,60,109,16,432,62.58146712277714,55.10088864560743,314.3176442316154
20240728,128,60,596,10,402,58.28545141270616,54.19646733039431,289.51808125689956
20240728,57,60,985,16,420,58.3538004925285,26.151421120598435,335.49477838687307
20240728,429,60,477,9,797,21.163300634301642,52.23074521445232,723.605954151246
20240728,225,60,270,13,725,63.74131647621215,57.68651480890429,603.5721687148836
20240728,483,60,647,10,537,61.59156735702516,77.39571265712249,398.01271998585236
20240728,187,60,201,8,133,14.501099059629071,10.099103583793614,108.39979735657732
20240728,735,60,589,17,854,18.834443495063137,127.88061951836896,707.2849369865679
20240728,528,60,914,12,882,118.47375229471248,66.35026144523673,697.1759862600508
20240728,225,60,284,3,586,25.788142865595788,54.48710719309806,505.7247499413062
20240728,169,60,628,2,362,14.996752475591515,30.860093311805006,316.14315421260346
20240728,685,60,19,11,870,78.14515021818137,99.78323781037587,692.0716119714427
20240728,664,60,50,19,967,46.983287531975215,136.54270934886782,783.474003119157
20240728,684,60,152,9,367,37.597770885979095,35.2586317981558,294.1435973158651
20240728,433,60,449,18,904,62.895400022192725,100.7131693288342,740.391430648973
20240728,30,60,82,11,659,40.57025925855123,40.24529215077966,578.1844485906691
20240728,711,60,909,13,692,83.2105957157419,63.601389661743525,545.1880146225146
20240728,280,60,488,15,925,126.93595903141558,115.39159644694878,682.6724445216356
20240728,788,60,200,1,349,39.497003850456004,51.28356515815431,258.2194309913897
20240728,382,60,334,15,925,119.61411573332332,69.2034863892658,736.182397877411
20240728,610,60,371,5,451,50.90382166543286,57.312715932013525,342.7834624025536
20240728,427,60,161,14,223,6.853946662599918,28.236171153095963,187.9098821843041
20240728,161,60,385,18,585,21.274603611182375,85.79648846949453,477.9289079193231
20240728,678,60,400,1,617,47.551339744256964,50.58061140219284,518.8680488535501
20240728,881,60,869,1,428,53.159209443623,23.584826207445687,351.25596434893134
20240728,692,60,625,6,585,20.251658398214662,30.963465337851773,533.7848762639336
20240728,849,60,158,2,793,17.54204862668489,105.1204820501939,670.3374693231212
20240728,855,60,574,16,993,124.29082214664234,146.21167979937104,722.4974980539866
20240728,24,60,470,8,335,16.4993056776919,45.85203595401935,272.64865836828875
20240728,867,60,629,1,880,103.15363617826881,94.63487108237874,682.2114927393525
20240728,588,60,559,7,662,19.234799480204792,37.229429278143655,605.5357712416516
20240728,760,60,578,20,764,46.737350987811034,103.72084638933251,613.5418026228565
20240728,752,60,565,7,176,12.228205462308601,17.44266512160716,146.32912941608424
20240728,191,60,438,9,456,42.30369718684119,33.266590736659225,380.4297120764996
20240728,123,60,480,7,612,13.438991320433134,31.5099503953984,567.0510582841684
20240728,71,60,292,2,770,92.08943195580383,104.57695714182096,573.3336109023752
20240728,360,60,583,12,946,95.70206388836306,129.24961568910933,721.0483204225276
20240728,853,60,680,19,564,32.06636958745649,68.22788916838851,463.705741244155
20240728,326,60,827,17,604,72.37838587987737,78.9256210812312,452.6959930388914
20240728,230,60,191,5,192,11.875965161376559,24.974981156593472,155.14905368202997
20240728,611,60,531,12,286,26.506130855759043,14.500226828344285,244.99364231589666
20240728,604,60,617,7,456,66.297380932495,64.1693122527909,325.5333068147141
20240728,543,60,904,18,657,72.4431327905231,79.239789600906,505.3170776085709
