DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,381,89,210,8,838,106.29136810446951,104.15948462084938,627.5491472746811
20240728,603,89,353,11,172,25.74622511084333,15.242288090981017,131.01148679817567
20240728,374,89,567,11,747,22.69464497441878,89.62535416557698,634.6800008600043
20240728,522,89,727,13,520,56.68806279001144,74.6014846265087,388.7104525834799
20240728,744,89,125,10,546,64.48124057828932,68.7893126543666,412.7294467673441
20240728,986,89,895,8,738,79.38340772199125,104.02616191003904,554.5904303679697
20240728,804,89,999,16,503,74.37561316650009,65.90594927444543,362.71843755905445
20240728,940,89,534,2,629,33.432418313967645,42.63714825853047,552.9304334275018
20240728,978,89,180,4,869,75.17212828022517,88.58602193870402,705.2418497810709
20240728,803,89,436,3,870,32.9338487687463,111.524757548123,725.5413936831308
20240728,882,89,287,12,589,62.67293262475282,77.20285962669355,449.12420774855366
20240728,541,89,742,7,273,12.971297086469802,32.101958216135955,227.92674469739424
20240728,325,89,630,14,758,107.86849122178089,73.33717487561304,576.794333902606
20240728,1,89,493,7,797,93.88495473658566,56.16849087941769,646.9465543839967
20240728,713,89,318,6,569,18.50652913998498,34.37616647332911,516.1173043866859
20240728,963,89,490,12,235,17.91043851409567,25.547322567731605,191.54223891817273
20240728,576,89,408,17,545,60.2340780135081,68.37171325416722,416.39420873232467
20240728,10,89,264,14,182,12.116272908291629,10.464855811395548,159.41887128031283
20240728,28,89,490,19,353,17.67168426001699,27.331111441884147,307.99720429809884
20240728,145,89,170,6,478,63.32712136304863,29.92989041613118,384.74298822082017
20240728,46,89,454,11,393,12.271677890811725,31.674836701405393,349.0534854077829
20240728,514,89,639,7,851,44.299826642411524,114.61511382845825,692.0850595291303
20240728,257,89,811,2,401,37.77133173639003,51.18567024278501,312.04299802082494
20240728,627,89,881,14,354,21.948665059855756,52.82277735512905,279.2285575850152
20240728,180,89,178,20,248,8.28178651056227,35.99508219763936,203.72313129179838
20240728,286,89,882,19,609,22.121324193030155,87.63559638511367,499.2430794218562
20240728,257,89,315,13,338,22.586563857631905,32.38811191533937,283.0253242270287
20240728,243,89,991,17,876,91.6651489151531,109.98401074061468,674.3508403442322
20240728,781,89,484,3,963,93.75974735317602,111.13607818120391,758.1041744656201
20240728,358,89,202,15,884,79.22706367718783,81.93181414450724,722.8411221783049
20240728,508,89,211,13,420,38.54358658390215,56.51868704066312,324.93772637543475
20240728,194,89,401,9,258,33.065380852678125,19.021358669314324,205.91326047800754
20240728,833,89,69,1,256,12.64873399476146,37.23386725418733,206.1173987510512
20240728,10,89,491,20,981,29.12247106797322,68.38887529532057,883.4886536367062
20240728,643,89,918,2,228,7.985365210143353,21.61748523882968,198.39714955102696
20240728,435,89,513,3,158,21.1003222125682,12.556248313712922,124.34342947371888
20240728,590,89,327,16,711,28.338227512038113,85.168424782135,597.4933477058269
