DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,508,76,535,14,555,35.66308480107746,33.622978711407455,485.71393648751507
20240728,358,76,46,11,381,56.098717584325364,25.724448056304965,299.17683435936965
20240728,271,76,538,19,926,37.17227097903945,50.67993793963915,838.1477910813214
20240728,402,76,458,1,205,20.382302167697507,23.45759341685647,161.16010441544603
20240728,667,76,635,4,829,84.4086393605827,115.11221823630979,629.4791424031075
20240728,658,76,323,3,482,12.40562399251897,62.91909082344408,406.67528518403697
20240728,467,76,222,8,295,39.66750029031663,22.526112817726524,232.80638689195683
20240728,912,76,11,2,657,26.510405973603714,36.8757712321537,593.6138227942425
20240728,387,76,103,15,181,13.211884334853996,26.453087924665716,141.33502774048029
20240728,232,76,916,8,899,70.54590456372156,65.00316934105845,763.45092609522
20240728,230,76,394,5,870,48.88048054858803,66.68307196423142,754.4364474871805
20240728,960,76,281,2,580,25.460758710897665,51.823178371938155,502.7160629171642
20240728,917,76,387,4,868,53.20849931309861,108.99378038760055,705.7977202993009
20240728,16,76,98,19,963,39.6291628401551,52.27434428505627,871.0964928747886
20240728,601,76,928,15,739,43.6585487692672,80.17684551485831,615.1646057158745
20240728,146,76,60,17,923,90.35113216974676,135.98988812629455,696.6589797039587
20240728,399,76,74,10,178,14.103806863389403,25.75938155993996,138.13681157667065
20240728,806,76,349,18,237,30.993942496517473,25.595587281898386,180.41047022158415
20240728,723,76,911,11,187,6.403679240429982,16.24581047609863,164.35051028347138
20240728,960,76,249,2,948,114.49494229987097,76.57805826583532,756.9269994342937
20240728,703,76,525,9,316,31.453877663051404,34.644422671996104,249.9016996649525
20240728,884,76,73,17,480,27.496527647864824,28.38184892943559,424.1216234226996
20240728,730,76,900,17,210,23.01111882753638,11.113302333043467,175.87557883942014
20240728,191,76,825,4,995,92.6057799504593,130.52616713057165,771.868052918969
20240728,180,76,185,11,269,10.930845802762986,28.424523514799485,229.64463068243754
20240728,477,76,175,3,210,27.05839532704905,12.08542940125447,170.8561752716965
20240728,278,76,115,13,371,18.917669536452607,54.252052250718286,297.8302782128291
20240728,286,76,552,6,461,68.49401131434178,24.61729876364109,367.88868992201714
20240728,231,76,476,2,929,60.04060800481942,132.9182401288727,736.0411518663079
20240728,140,76,438,8,340,26.262196482975977,17.468019464852745,296.2697840521713
20240728,428,76,229,20,369,20.32658572368343,44.675435778133064,303.9979784981835
20240728,405,76,162,11,849,70.27086281314094,120.74284176368258,657.9862954231764
20240728,852,76,220,1,492,37.66693640279265,50.820902727133145,403.51216087007424
20240728,537,76,272,9,233,16.112610442571626,25.50047706215511,191.38691249527326
20240728,599,76,841,6,406,18.77250876804148,45.32216250882538,341.90532872313315
20240728,820,76,21,20,583,84.41392427118333,85.21254769809457,413.3735280307221
20240728,531,76,747,19,311,10.607642261662756,26.020702133359006,274.37165560497823
20240728,214,76,195,9,441,34.61478683468803,33.025995996517786,373.3592171687942
20240728,521,76,390,14,933,89.15642260295066,119.74105798445319,724.1025194125962
20240728,875,76,939,14,600,36.60735858906628,87.4488426792456,475.9437987316881
20240728,909,76,83,3,928,79.63346668358464,116.64570525385149,731.7208280625639
20240728,692,76,379,16,708,70.39329822412363,89.40168180504104,548.2050199708353
20240728,311,76,540,15,847,83.55688257916857,86.37110465392085,677.0720127669106
20240728,454,76,501,3,966,83.21739710113098,99.19795530964524,783.5846475892238
20240728,209,76,647,8,240,13.913316843040604,22.712257414235985,203.37442574272342
20240728,168,76,490,16,619,28.66106123372647,83.37498038531301,506.96395838096055
20240728,1000,76,640,3,964,116.77023569830266,73.0565251954707,774.1732391062267
20240728,106,76,61,12,318,7.501348895730051,24.377172452787867,286.1214786514821
20240728,960,76,801,13,509,75.23161415675911,47.72953435042137,386.0388514928195
20240728,329,76,428,18,676,89.87311646937727,61.785817686699005,524.3410658439237
20240728,725,76,951,17,221,22.918218792602044,31.70824197860841,166.37353922878955
20240728,985,76,654,15,407,30.338073734078463,29.02390836150284,347.6380179044187
20240728,664,76,840,2,633,35.25679960235647,94.46457479250249,503.27862560514103
20240728,820,76,252,17,793,67.30487766733795,88.6647103543117,637.0304119783503
20240728,763,76,913,6,380,49.7123605839141,46.74743110876141,283.5402083073245
20240728,617,76,625,1,132,6.412281449642656,18.265369119086895,107.32234943127045
20240728,22,76,828,3,830,94.37024682077053,46.35915130865264,689.2706018705768
20240728,821,76,63,15,655,73.67974844198599,92.67714218280469,488.6431093752093
20240728,5,76,869,12,964,84.29299104176587,64.48917138551826,815.2178375727159
20240728,671,76,213,15,253,7.93456529727956,32.3593680152243,212.70606668749613
20240728,363,76,468,11,603,84.95866847611929,68.18906336813937,449.85226815574134
20240728,55,76,896,8,877,131.14384419498296,63.017811883760174,682.8383439212569
20240728,128,76,245,4,307,39.242414338411116,37.57536480149241,230.18222086009646
20240728,649,76,223,12,550,24.136015605505058,70.0163544383186,455.8476299561763
20240728,80,76,35,13,323,46.93152073106237,37.2827601804665,238.78571908847113
20240728,400,76,761,8,754,58.11976324985323,60.25044792622438,635.6297888239224
20240728,318,76,343,12,246,36.79438136271623,28.433650995614737,180.77196764166905
20240728,249,76,753,3,874,27.675694031079438,103.74227634082455,742.582029628096
20240728,722,76,485,19,743,22.29542153463661,97.84514330324232,622.859435162121
20240728,737,76,128,10,973,83.43433094553862,118.6431206955462,770.9225483589152
20240728,436,76,56,6,422,29.06664906203624,56.83595851163817,336.0973924263256
20240728,670,76,106,7,934,95.8118324816521,89.83905103969109,748.3491164786568
20240728,249,76,319,17,249,18.118168278444454,27.969845272862802,202.91198644869274
20240728,502,76,950,11,898,100.93602261869958,102.72502188215094,694.3389554991495
20240728,792,76,427,1,498,48.79034833284233,54.97986501351728,394.2297866536404
20240728,549,76,65,6,237,21.30205655593218,16.702121113860663,198.99582233020715
20240728,880,76,987,11,859,31.71244617307281,109.86658979642324,717.4209640305039
20240728,212,76,582,10,536,54.87740836214241,47.27957950652404,433.8430121313336
20240728,871,76,35,15,425,42.672680211893194,54.02422744165095,328.30309234645586
20240728,333,76,870,9,703,56.85873863067901,61.91139613972533,584.2298652295957
20240728,931,76,854,4,348,46.89956184180397,29.78265932717171,271.3177788310243
20240728,842,76,991,12,639,82.7190655098092,47.966455455871106,508.3144790343197
20240728,435,76,252,2,871,62.85489441048825,112.58425957145212,695.5608460180597
20240728,521,76,655,7,246,21.37714414314183,34.38459571145721,190.23826014540094
20240728,970,76,430,7,806,38.141983819476415,116.01853185242301,651.8394843281005
20240728,413,76,239,3,543,26.424042414086085,58.96635546722798,457.6096021186859
20240728,205,76,388,15,186,25.4887536701384,15.743363980344606,144.76788234951698
20240728,761,76,577,11,312,40.54423284180203,19.48069561922875,251.97507153896922
20240728,927,76,915,11,540,13.669403946255661,69.33619338009589,456.99440267364844
20240728,464,76,627,15,533,54.69800603391033,57.46777062894847,420.8342233371412
20240728,555,76,636,13,308,17.367813442241598,29.284127053124585,261.3480595046338
20240728,562,76,849,2,669,55.80247426101837,71.95459836388517,541.2429273750964
20240728,884,76,161,9,540,23.273551780639906,69.84138115449223,446.8850670648679
20240728,253,76,352,8,610,41.846309935990504,32.041022079340834,536.1126679846686
20240728,718,76,456,9,464,40.671377207441296,32.11004144572891,391.2185813468298
20240728,67,76,648,10,228,22.546207649986165,20.402879866559296,185.05091248345454
20240728,813,76,664,10,792,49.97612497183577,118.16089561965703,623.8629794085073
20240728,464,76,398,13,619,87.69144964900673,87.54707652842633,443.7614738225669
20240728,160,76,312,5,440,44.43331853680411,43.825960848761824,351.74072061443405
20240728,941,76,308,16,727,39.90543988927591,74.52781274549847,612.5667473652256
20240728,638,76,926,6,443,43.33285984282865,55.28124751155633,344.38589264561506
20240728,966,76,159,8,346,44.298902248797724,50.2247174329931,251.47638031820918
20240728,868,76,463,13,318,37.895634862020174,25.542305292558947,254.5620598454209
20240728,805,76,476,4,645,50.047801002625434,92.1296301423509,502.82256885502363
20240728,887,76,210,19,997,126.80134441152431,124.16866168750121,746.0299939009744
20240728,224,76,706,18,330,37.61304499947917,19.452328917196553,272.93462608332425
20240728,668,76,261,19,904,98.81843721409214,63.28531414706521,741.8962486388426
20240728,392,76,545,2,126,11.125143572077304,11.897495453852144,102.97736097407055
20240728,291,76,737,8,226,19.26523609011493,28.4866074594929,178.24815645039217
20240728,649,76,519,5,907,122.38796048626256,47.74814163012685,736.8638978836107
20240728,831,76,485,14,919,46.245275638000344,89.9800344544306,782.774689907569
20240728,427,76,70,3,446,30.971912708078296,31.416928276771834,383.61115901514984
20240728,5,76,138,15,473,50.81278632651675,26.151934854872728,396.03527881861055
20240728,298,76,958,18,735,49.867652372721594,66.17118146797371,618.9611661593046
20240728,860,76,41,10,649,64.16004911168211,35.11793250222148,549.7220183860964
20240728,451,76,374,2,561,12.603492929361272,53.32089695894369,495.075610111695
20240728,596,76,904,14,319,20.825560464346005,41.337568183070395,256.8368713525836
20240728,782,76,273,16,200,29.142716939334424,25.008368499007876,145.8489145616577
20240728,535,76,549,2,334,21.24203777922373,22.70087411090069,290.05708810987556
20240728,453,76,860,9,535,58.22177793988683,63.85991940825745,412.9183026518557
20240728,946,76,982,14,286,7.379288102838227,27.079649830141282,251.5410620670205
20240728,641,76,820,16,385,40.859703758792016,27.37922303954206,316.7610732016659
20240728,597,76,725,10,893,112.65295209006841,53.41034186073778,726.9367060491938
20240728,707,76,988,5,436,20.476426272100273,23.585181745928278,391.93839198197145
20240728,696,76,88,10,340,21.41501436067294,43.55233189438531,275.03265374494174
20240728,332,76,254,1,887,82.42929490780605,50.78306987793821,753.7876352142557
20240728,781,76,274,12,585,49.04183643507446,40.42616790283058,495.53199566209497
20240728,160,76,20,8,823,28.175178634928322,111.92268296967532,682.9021383953964
20240728,736,76,588,15,232,21.11717285854118,24.74013223088694,186.1426949105719
20240728,654,76,419,11,703,86.2401379024201,75.28849586045948,541.4713662371205
20240728,422,76,68,6,416,53.60678676243164,46.12442067429734,316.268792563271
20240728,242,76,703,9,826,37.09072711222218,53.50173338712846,735.4075395006494
20240728,270,76,806,18,918,25.564564520853903,82.12878408575568,810.3066513933904
20240728,106,76,324,16,665,83.83500001988278,98.46899243917761,482.6960075409396
20240728,41,76,24,14,775,37.74559403145108,62.64757587171288,674.606830096836
20240728,767,76,25,11,488,45.57197114469413,53.969394489450394,388.45863436585546
20240728,754,76,8,7,169,13.42115856500715,9.372567968924972,146.20627346606787
20240728,582,76,530,5,469,23.98377398413371,45.43311987935076,399.58310613651554
20240728,155,76,361,12,937,92.60838988930139,87.46132832785304,756.9302817828456
20240728,145,76,560,3,243,28.35495453989105,29.793850099519442,184.85119536058951
20240728,16,76,962,19,180,18.853651712722023,9.58561324666533,151.56073504061266
20240728,763,76,469,12,662,94.31846466775623,77.10922789642058,490.5723074358232
20240728,86,76,396,9,587,67.70269287304087,62.91643087950044,456.3808762474587
20240728,913,76,914,17,602,36.31398131742316,74.9826831510735,490.70333553150334
20240728,991,76,707,19,718,92.51925863749256,73.72548238630041,551.755258976207
20240728,871,76,373,3,727,106.81597161150157,102.66377536497116,517.5202530235273
20240728,601,76,891,11,137,15.82459580197958,7.667150665873514,113.50825353214691
20240728,598,76,86,6,188,9.865161230800604,22.475455948804434,155.65938282039497
20240728,990,76,673,19,168,24.905514262820656,24.042341407925036,119.0521443292543
20240728,724,76,291,4,902,87.08729239306993,101.2035421859976,713.7091654209324
20240728,495,76,620,4,649,81.63879978736632,37.09086270506517,530.2703375075685
20240728,869,76,686,16,966,37.4393002270651,72.19756373427369,856.3631360386612
20240728,484,76,396,13,618,47.59327794913772,64.90796057660735,505.49876147425493
20240728,646,76,74,1,398,59.076231609783896,22.54751803681233,316.37625035340375
20240728,869,76,417,20,853,74.54844626270311,57.25691252466906,721.1946412126279
20240728,656,76,744,15,263,29.55611262807147,28.870819872393803,204.57306749953472
20240728,897,76,44,10,999,141.77543629857527,74.32331194758963,782.9012517538351
20240728,865,76,75,16,788,101.36631298369439,99.13638251925568,587.49730449705
20240728,958,76,116,12,543,15.167402718810797,80.35505220116815,447.47754508002106
20240728,623,76,812,14,558,51.218862137382196,75.93618576603333,430.8449520965845
20240728,235,76,991,3,287,15.24169992328716,33.68686579923768,238.07143427747516
20240728,514,76,328,11,436,47.69908246602858,61.941640225408165,326.35927730856326
20240728,716,76,246,19,374,40.09897997232793,35.61391035563727,298.28710967203483
20240728,650,76,107,8,414,26.321620861354994,56.9536700467096,330.72470909193544
20240728,923,76,5,4,320,47.66301180716384,16.39271228739714,255.944275905439
20240728,483,76,666,3,339,38.79706661491774,45.2250706313291,254.97786275375316
20240728,883,76,763,18,886,25.69066841881148,49.72452134726653,810.584810233922
20240728,623,76,161,6,984,101.32505386196621,138.5083357185705,744.1666104194633
20240728,108,76,394,20,301,31.207218578628343,45.0782202478992,224.71456117347245
20240728,538,76,100,17,397,43.712296704462645,23.918774579291217,329.36892871624616
20240728,116,76,49,4,131,13.845286610812497,17.57535509558238,99.57935829360513
20240728,1000,76,314,5,210,10.493612099501043,11.002045415972123,188.50434248452683
20240728,1000,76,936,1,121,7.534029715682787,6.245818181152694,107.22015210316452
20240728,846,76,292,12,686,71.96295845139572,83.46159164957342,530.5754498990309
20240728,391,76,523,2,743,73.04850032563716,104.40293277232934,565.5485669020335
20240728,596,76,53,17,494,48.784205692931586,62.13370748557998,383.0820868214884
20240728,55,76,294,15,413,44.18306309783911,28.890750435063442,339.92618646709747
20240728,128,76,536,13,500,30.20859596973883,67.2030855495121,402.5883184807491
20240728,641,76,350,14,250,31.74229538576307,27.126311541113605,191.13139307312332
20240728,351,76,957,16,249,18.469594484564766,13.487140584417256,217.04326493101797
20240728,552,76,995,18,365,49.153491820374576,21.336898297226725,294.5096098823987
20240728,603,76,896,14,120,7.507096921637923,7.026319947016996,105.46658313134508
20240728,799,76,687,13,744,72.84603454522814,88.25915305660865,582.8948123981631
20240728,9,76,733,1,182,15.909215877191476,26.067349570469215,140.02343455233932
20240728,805,76,233,16,552,77.58756873033622,37.32105101811958,437.0913802515442
20240728,331,76,128,7,552,24.455754704919347,63.81778652796242,463.72645876711823
20240728,594,76,332,1,966,67.2522511712527,75.81459604559336,822.9331527831539
